"recording","species","x1","x2","subtype","general"
"s2lam073_230705_2023-07-06_23-10.WAV","sp6",24.176,24.7733333333333,"Amphibians","Biophony"
"s2lam017_230807_2023-08-15_06-50.WAV","sp6",8.54933333333333,8.62933333333333,"Amphibians","Biophony"
"s2lam080_220922_2022-09-30_17-30.WAV","sp6",12.4426666666667,12.7413333333333,"Amphibians","Biophony"
"s2lam023_231028_2023-11-03_01-50.WAV","sp6",6.80533333333333,7.78133333333333,"Amphibians","Biophony"
"s2lam024_230808_2023-08-08_11-10.WAV","sp6",21.3173333333333,21.3973333333333,"Amphibians","Biophony"
"s2lam040_231130_2023-12-06_04-40.WAV","sp6",50.88,51.6853333333333,"Amphibians","Biophony"
"s2lam154_231123_2023-11-26_21-00.WAV","Bufo bufo",55.0613333333333,56.912,"Amphibians","Biophony"
"s2lam123_231016_2023-10-19_11-00.WAV","sp6",36.2773333333333,37.0826666666667,"Amphibians","Biophony"
"s2lam091_220920_2022-09-20_16-10.WAV","sp6",4.528,4.64533333333333,"Amphibians","Biophony"
"s2lam141_231020_2023-10-21_07-10.WAV","sp6",5.18933333333333,5.99466666666667,"Amphibians","Biophony"
"s2lam016_230818_2023-08-22_07-00.WAV","sp6",3.28,3.584,"Amphibians","Biophony"
"s2lam116_231124_2023-11-25_11-00.WAV","Bufo bufo",43.0826666666667,44.9333333333333,"Amphibians","Biophony"
"s2lam080_220922_2022-10-02_12-00.WAV","sp6",19.632,19.9306666666667,"Amphibians","Biophony"
"s2lam015_230907_2023-09-11_01-30.WAV","sp6",35.664,35.9306666666667,"Amphibians","Biophony"
"s2lam051_230717_2023-07-22_07-30.WAV","sp6",4.64,4.87466666666667,"Amphibians","Biophony"
"s2lam057_220922_2022-09-26_09-10.WAV","sp6",12.5333333333333,12.832,"Amphibians","Biophony"
"s2lam026_231029_2023-11-03_13-20.WAV","sp6",57.2746666666667,58.0693333333333,"Amphibians","Biophony"
"s2lam154_231123_2023-11-26_05-10.WAV","Bufo bufo",1.95733333333333,3.808,"Amphibians","Biophony"
"s2lam091_220920_2022-09-28_06-50.WAV","sp6",29.5733333333333,29.6906666666667,"Amphibians","Biophony"
"s2lam116_231124_2023-11-28_07-00.WAV","Bufo bufo",43.712,45.5626666666667,"Amphibians","Biophony"
"s2lam116_231124_2023-11-26_05-40.WAV","Bufo bufo",40.5226666666667,42.3733333333333,"Amphibians","Biophony"
"s2lam038_231027_2023-10-28_09-30.WAV","sp6",22.2186666666667,22.4853333333333,"Amphibians","Biophony"
"s2lam046_230812_2023-08-20_11-20.WAV","sp6",44.8746666666667,45.1786666666667,"Amphibians","Biophony"
"s2lam084_230605_2023-06-12_02-00.WAV","sp6",33.1626666666667,33.76,"Amphibians","Biophony"
"s2lam021_230810_2023-08-13_18-30.WAV","sp6",39.184,39.488,"Amphibians","Biophony"
"s2lam104_231020_2023-10-21_02-10.WAV","sp6",11.3546666666667,12.16,"Amphibians","Biophony"
"s2lam116_231124_2023-11-26_07-00.WAV","Bufo bufo",15.4826666666667,17.3333333333333,"Amphibians","Biophony"
"s2lam116_231124_2023-11-27_08-50.WAV","Bufo bufo",3.78666666666667,5.63733333333333,"Amphibians","Biophony"
"s2lam091_231017_2023-10-18_07-00.WAV","sp6",15.9253333333333,16.336,"Amphibians","Biophony"
"s2lam116_231124_2023-11-29_06-00.WAV","Bufo bufo",26.7893333333333,28.64,"Amphibians","Biophony"
"s2lam026_230822_2023-08-25_18-20.WAV","sp6",42.976,43.28,"Amphibians","Biophony"
"s2lam047_230807_2023-08-07_15-10.WAV","sp6",48.8906666666667,49.1946666666667,"Amphibians","Biophony"
"s2lam116_231124_2023-11-27_05-40.WAV","Bufo bufo",29.936,31.7866666666667,"Amphibians","Biophony"
"s2lam041_230617_2023-06-20_14-10.WAV","sp6",44.9653333333333,45.2053333333333,"Amphibians","Biophony"
"s2lam063_231029_2023-10-31_21-40.WAV","sp6",56.128,56.6986666666667,"Amphibians","Biophony"
"s2lam150_231017_2023-10-17_17-50.WAV","sp6",12.896,13.3066666666667,"Amphibians","Biophony"
"s2lam002_231103_2023-11-04_05-20.WAV","sp6",11.2426666666667,11.76,"Amphibians","Biophony"
"s2lam041_230617_2023-06-18_12-10.WAV","sp6",13.2693333333333,13.5093333333333,"Amphibians","Biophony"
"s2lam116_231124_2023-11-29_06-40.WAV","Bufo bufo",41.536,43.3866666666667,"Amphibians","Biophony"
"s2lam150_231122_2023-11-26_22-00.WAV","Bufo bufo",39.4346666666667,41.2853333333333,"Amphibians","Biophony"
"s2lam051_231113_2023-11-17_17-10.WAV","sp6",58.6613333333333,59.232,"Amphibians","Biophony"
"s2lam116_231124_2023-11-26_18-50.WAV","Bufo bufo",12.9866666666667,14.8373333333333,"Amphibians","Biophony"
"s2lam150_231122_2023-11-27_22-10.WAV","Bufo bufo",10.624,12.4746666666667,"Amphibians","Biophony"
"s2lam015_231018_2023-10-21_09-10.WAV","sp6",6.61866666666667,6.88533333333333,"Amphibians","Biophony"
"s2lam096_220922_2022-09-25_13-50.WAV","sp6",37.5733333333333,37.6906666666667,"Amphibians","Biophony"
"s2lam126_230820_2023-08-21_08-50.WAV","sp6",51.1306666666667,51.3653333333333,"Amphibians","Biophony"
"s2lam150_231122_2023-11-23_01-30.WAV","Bufo bufo",34.1386666666667,35.9893333333333,"Amphibians","Biophony"
"s2lam003_230710_2023-07-11_06-50.WAV","sp6",14.5173333333333,14.7573333333333,"Amphibians","Biophony"
"s2lam091_220920_2022-09-30_16-50.WAV","sp6",1.408,1.52533333333333,"Amphibians","Biophony"
"s2lam150_231122_2023-11-28_05-00.WAV","Bufo bufo",27.904,29.7546666666667,"Amphibians","Biophony"
"s2lam017_230807_2023-08-10_22-00.WAV","sp6",47.2,47.7973333333333,"Amphibians","Biophony"
"s2lam086_220920_2022-10-03_06-20.WAV","sp6",27.328,27.7386666666667,"Amphibians","Biophony"
"s2lam026_231010_2023-10-11_06-40.WAV","sp6",43.1253333333333,43.6426666666667,"Amphibians","Biophony"
"s2lam148_231114_2023-11-18_00-20.WAV","sp6",39.6853333333333,40.6613333333333,"Amphibians","Biophony"
"s2lam049_231113_2023-11-16_16-50.WAV","sp6",45.0666666666667,45.8613333333333,"Amphibians","Biophony"
"s2lam116_231124_2023-11-25_23-50.WAV","Bufo bufo",22.384,24.2346666666667,"Amphibians","Biophony"
"s2lam015_230710_2023-07-13_00-30.WAV","sp6",34.5013333333333,34.736,"Amphibians","Biophony"
"s2lam057_220922_2022-10-01_19-10.WAV","sp6",31.9146666666667,32.3253333333333,"Amphibians","Biophony"
"s2lam093_231011_2023-10-12_11-30.WAV","sp6",57.4986666666667,58.016,"Amphibians","Biophony"
"s2lam099_220922_2022-09-24_15-40.WAV","sp6",58.1653333333333,58.2826666666667,"Amphibians","Biophony"
"s2lam020_231028_2023-11-04_09-40.WAV","sp6",57.4613333333333,58.032,"Amphibians","Biophony"
"s2lam049_230519_2023-05-27_10-10.WAV","sp6",36.9546666666667,37.0346666666667,"Amphibians","Biophony"
"s2lam086_230820_2023-08-25_23-10.WAV","sp6",38.4533333333333,38.7573333333333,"Amphibians","Biophony"
"s2lam080_220922_2022-09-26_08-00.WAV","sp6",15.424,15.7226666666667,"Amphibians","Biophony"
"s2lam150_231122_2023-11-27_18-20.WAV","Bufo bufo",25.648,27.4986666666667,"Amphibians","Biophony"
"s2lam038_231020_2023-10-20_22-30.WAV","sp6",39.328,39.9253333333333,"Amphibians","Biophony"
"s2lam063_231117_2023-11-17_19-00.WAV","sp6",17.8773333333333,18.448,"Amphibians","Biophony"
"s2lam116_231124_2023-11-28_06-50.WAV","Bufo bufo",5.984,7.83466666666667,"Amphibians","Biophony"
"s2lam076_220928_2022-10-07_09-00.WAV","sp6",48.56,48.928,"Amphibians","Biophony"
"s2lam161_230820_2023-08-22_17-10.WAV","sp6",29.3546666666667,29.5893333333333,"Amphibians","Biophony"
"s2lam116_231124_2023-11-26_07-20.WAV","Bufo bufo",25.824,27.6746666666667,"Amphibians","Biophony"
"s2lam002_231103_2023-11-06_05-20.WAV","sp6",45.52,46.0373333333333,"Amphibians","Biophony"
"s2lam126_230820_2023-08-22_00-30.WAV","sp6",38.72,38.9546666666667,"Amphibians","Biophony"
"s2lam137_231106_2023-11-06_23-30.WAV","sp6",30.832,31.0986666666667,"Amphibians","Biophony"
"s2lam038_231020_2023-10-21_14-00.WAV","sp6",12.2613333333333,13.0666666666667,"Amphibians","Biophony"
"s2lam054_220928_2022-10-06_17-50.WAV","sp6",57.9146666666667,58.2826666666667,"Amphibians","Biophony"
"s2lam121_231028_2023-11-03_12-10.WAV","sp6",12.032,13.008,"Amphibians","Biophony"
"s2lam003_230710_2023-07-11_06-40.WAV","sp6",16.752,16.992,"Amphibians","Biophony"
"s2lam141_231020_2023-10-26_16-10.WAV","sp6",55.232,56.0373333333333,"Amphibians","Biophony"
"s2lam116_231124_2023-11-24_20-50.WAV","Bufo bufo",46.128,47.9786666666667,"Amphibians","Biophony"
"s2lam121_231117_2023-11-19_21-10.WAV","sp6",10.8426666666667,11.6373333333333,"Amphibians","Biophony"
"s2lam044_230809_2023-08-14_07-30.WAV","sp6",45.024,45.8186666666667,"Amphibians","Biophony"
"s2lam134_231027_2023-10-30_09-00.WAV","sp6",0.570666666666667,0.869333333333333,"Amphibians","Biophony"
"s2lam001_231117_2023-11-20_10-30.WAV","sp6",58.1546666666667,58.672,"Amphibians","Biophony"
"s2lam148_230813_2023-08-14_18-10.WAV","sp6",3.712,3.94666666666667,"Amphibians","Biophony"
"s2lam061_230721_2023-07-21_18-00.WAV","sp6",3.41333333333333,3.824,"Amphibians","Biophony"
"s2lam030_230805_2023-08-07_14-10.WAV","sp6",35.0506666666667,35.3546666666667,"Amphibians","Biophony"
"s2lam149_231117_2023-11-19_06-10.WAV","sp6",50.3146666666667,51.12,"Amphibians","Biophony"
"s2lam125_231001_2023-10-05_06-30.WAV","sp6",59.2373333333333,59.3173333333333,"Amphibians","Biophony"
"s2lam088_231103_2023-11-05_09-30.WAV","sp6",17.808,18.784,"Amphibians","Biophony"
"s2lam057_220922_2022-09-22_13-40.WAV","sp6",8.09066666666667,8.38933333333333,"Amphibians","Biophony"
"s2lam058_230630_2023-07-01_07-00.WAV","sp6",25.568,25.808,"Amphibians","Biophony"
"s2lam006_230823_2023-08-26_03-00.WAV","sp6",59.1733333333333,59.44,"Amphibians","Biophony"
"s2lam118_230703_2023-07-10_12-30.WAV","sp6",35.424,35.5413333333333,"Amphibians","Biophony"
"s2lam086_220920_2022-09-21_06-30.WAV","sp6",39.2746666666667,39.6853333333333,"Amphibians","Biophony"
"s2lam097_230703_2023-07-09_12-00.WAV","sp6",49.5146666666667,49.9253333333333,"Amphibians","Biophony"
"s2lam160_231107_2023-11-11_05-50.WAV","sp6",26.672,27.4773333333333,"Amphibians","Biophony"
"s2lam026_230812_2023-08-13_08-30.WAV","sp6",20.336,20.64,"Amphibians","Biophony"
"s2lam116_231124_2023-11-27_19-50.WAV","Bufo bufo",56.7253333333333,58.576,"Amphibians","Biophony"
"s2lam088_231125_2023-11-28_06-50.WAV","sp6",45.3866666666667,46.3626666666667,"Amphibians","Biophony"
"s2lam137_231117_2023-11-21_05-10.WAV","sp6",49.2853333333333,49.8826666666667,"Amphibians","Biophony"
"s2lam096_230823_2023-08-28_01-20.WAV","sp6",45.856,46.0906666666667,"Amphibians","Biophony"
"s2lam045_230808_2023-08-16_13-10.WAV","sp6",1.65866666666667,1.96266666666667,"Amphibians","Biophony"
"s2lam041_230617_2023-06-19_15-50.WAV","sp6",35.424,35.664,"Amphibians","Biophony"
"s2lam116_231124_2023-11-25_05-40.WAV","Bufo bufo",47.7173333333333,49.568,"Amphibians","Biophony"
"s2lam105_230820_2023-08-24_06-50.WAV","sp6",45.0506666666667,45.2853333333333,"Amphibians","Biophony"
"s2lam096_220922_2022-09-28_16-20.WAV","sp6",42.4746666666667,42.592,"Amphibians","Biophony"
"s2lam072_230812_2023-08-19_08-30.WAV","sp6",10.0266666666667,10.3306666666667,"Amphibians","Biophony"
"s2lam126_230820_2023-08-22_02-10.WAV","sp6",39.0666666666667,39.3013333333333,"Amphibians","Biophony"
"s2lam116_231124_2023-11-27_05-30.WAV","Bufo bufo",47.0186666666667,48.8693333333333,"Amphibians","Biophony"
"s2lam046_220920_2022-09-28_11-20.WAV","sp6",47.0293333333333,47.3973333333333,"Amphibians","Biophony"
"s2lam061_230721_2023-07-22_12-40.WAV","sp6",57.8666666666667,58.2773333333333,"Amphibians","Biophony"
"s2lam161_230820_2023-08-25_09-50.WAV","sp6",30.3306666666667,30.5653333333333,"Amphibians","Biophony"
"s2lam047_220928_2022-10-14_15-00.WAV","sp6",34.4533333333333,34.8213333333333,"Amphibians","Biophony"
"s2lam045_220921_2022-09-27_08-10.flac","sp6",53.7333333333333,54.1013333333333,"Amphibians","Biophony"
"s2lam023_231028_2023-10-28_19-20.WAV","sp6",37.9146666666667,38.72,"Amphibians","Biophony"
"s2lam052_230820_2023-08-21_03-00.WAV","sp6",11.392,11.696,"Amphibians","Biophony"
"s2lam091_220920_2022-09-20_15-50.WAV","sp6",6.30933333333333,6.42666666666667,"Amphibians","Biophony"
"s2lam093_231020_2023-10-21_02-40.WAV","sp6",12.7306666666667,13.536,"Amphibians","Biophony"
"s2lam099_220922_2022-09-27_09-20.WAV","sp6",56.8746666666667,56.992,"Amphibians","Biophony"
"s2lam135_231107_2023-11-12_08-50.WAV","sp6",32.5973333333333,33.5733333333333,"Amphibians","Biophony"
"s2lam041_231130_2023-12-03_15-50.WAV","sp6",48.6026666666667,49.408,"Amphibians","Biophony"
"s2lam005_230725_2023-07-29_16-40.WAV","sp6",39.5306666666667,39.7706666666667,"Amphibians","Biophony"
"s2lam091_220920_2022-09-21_10-50.WAV","sp6",53.5413333333333,53.84,"Amphibians","Biophony"
"s2lam116_231124_2023-11-27_05-00.WAV","Bufo bufo",55.2,57.0506666666667,"Amphibians","Biophony"
"s2lam104_231110_2023-11-11_10-20.WAV","sp6",38.5866666666667,39.184,"Amphibians","Biophony"
"s2lam093_231011_2023-10-13_17-10.WAV","sp6",53.728,54.704,"Amphibians","Biophony"
"s2lam103_231010_2023-10-14_13-10.WAV","sp6",31.1786666666667,31.4453333333333,"Amphibians","Biophony"
"s2lam129_230812_2023-08-12_16-40.WAV","sp6",33.4293333333333,33.5093333333333,"Amphibians","Biophony"
"s2lam002_231115_2023-11-16_10-10.WAV","sp6",31.1413333333333,31.6586666666667,"Amphibians","Biophony"
"s2lam003_231011_2023-10-14_22-50.WAV","sp6",25.456,25.7226666666667,"Amphibians","Biophony"
"s2lam109_231010_2023-10-12_06-00.WAV","sp6",16.288,16.8853333333333,"Amphibians","Biophony"
"s2lam091_231017_2023-10-18_16-10.WAV","sp6",7.2,7.61066666666667,"Amphibians","Biophony"
"s2lam088_230804_2023-08-05_07-20.WAV","sp6",43.8293333333333,44.096,"Amphibians","Biophony"
"s2lam006_230705_2023-07-06_12-50.WAV","sp6",26.96,27.2,"Amphibians","Biophony"
"s2lam054_230822_2023-08-26_11-40.WAV","sp6",0.309333333333333,1.104,"Amphibians","Biophony"
"s2lam016_230811_2023-08-16_09-50.WAV","sp6",8.208,8.47466666666667,"Amphibians","Biophony"
"s2lam046_220920_2022-09-27_14-10.WAV","sp6",35.216,35.584,"Amphibians","Biophony"
"s2lam045_230808_2023-08-09_18-50.WAV","sp6",49.8293333333333,50.24,"Amphibians","Biophony"
"s2lam134_231107_2023-11-12_19-00.WAV","sp6",11.2266666666667,11.5253333333333,"Amphibians","Biophony"
"s2lam006_230705_2023-07-06_22-30.WAV","sp6",11.888,12.128,"Amphibians","Biophony"
"s2lam134_231124_2023-11-24_11-20.WAV","Bufo bufo",18.3573333333333,20.208,"Amphibians","Biophony"
"s2lam046_220920_2022-09-29_15-10.WAV","sp6",46.4373333333333,46.848,"Amphibians","Biophony"
"s2lam078_220920_2022-10-01_17-20.WAV","sp6",2.432,2.8,"Amphibians","Biophony"
"s2lam038_231020_2023-10-21_15-40.WAV","sp6",42.0586666666667,42.864,"Amphibians","Biophony"
"s2lam017_230622_2023-07-06_23-50.WAV","sp6",37.4346666666667,37.5146666666667,"Amphibians","Biophony"
"s2lam041_230617_2023-06-21_14-40.WAV","sp6",50.2826666666667,50.5226666666667,"Amphibians","Biophony"
"s2lam024_230822_2023-08-23_17-30.WAV","sp6",52.6986666666667,53.1093333333333,"Amphibians","Biophony"
"s2lam074_231125_2023-11-26_01-00.WAV","sp6",30.656,31.632,"Amphibians","Biophony"
"s2lam090_230728_2023-08-08_08-00.WAV","sp6",41.5626666666667,42.3573333333333,"Amphibians","Biophony"
"s2lam135_230713_2023-07-18_01-20.WAV","sp6",45.6106666666667,45.8773333333333,"Amphibians","Biophony"
"s2lam078_231016_2023-10-19_23-10.WAV","sp6",26.768,26.848,"Amphibians","Biophony"
"s2lam116_231124_2023-11-25_22-30.WAV","Bufo bufo",32.048,33.8986666666667,"Amphibians","Biophony"
"s2lam193_231124_2023-11-24_21-20.WAV","sp6",3.91466666666667,4.432,"Amphibians","Biophony"
"s2lam046_220920_2022-09-29_12-50.WAV","sp6",10.96,11.328,"Amphibians","Biophony"
"s2lam116_231124_2023-11-27_04-40.WAV","Bufo bufo",8.25066666666667,10.1013333333333,"Amphibians","Biophony"
"s2lam090_220928_2022-10-05_05-30.WAV","sp6",50.3093333333333,50.6773333333333,"Amphibians","Biophony"
"s2lam126_230820_2023-08-22_09-20.WAV","sp6",15.6853333333333,15.92,"Amphibians","Biophony"
"s2lam001_230725_2023-07-26_07-30.WAV","sp6",39.2693333333333,39.536,"Amphibians","Biophony"
"s2lam079_231027_2023-10-30_20-50.WAV","sp6",51.6853333333333,52.2026666666667,"Amphibians","Biophony"
"s2lam150_231017_2023-10-23_08-10.WAV","sp6",34.304,34.7146666666667,"Amphibians","Biophony"
"s2lam003_230710_2023-07-13_08-10.WAV","sp6",43.6746666666667,43.9146666666667,"Amphibians","Biophony"
"s2lam024_230822_2023-08-26_18-10.WAV","sp6",31.344,31.5786666666667,"Amphibians","Biophony"
"s2lam099_220922_2022-09-27_07-20.WAV","sp6",8.336,8.45333333333333,"Amphibians","Biophony"
"s2lam063_230822_2023-08-22_17-50.WAV","sp6",57.024,57.328,"Amphibians","Biophony"
"s2lam140_230822_2023-08-26_07-10.WAV","sp6",42.128,42.208,"Amphibians","Biophony"
"s2lam044_230815_2023-08-21_00-30.WAV","sp6",53.4666666666667,53.7706666666667,"Amphibians","Biophony"
"s2lam116_231124_2023-11-25_10-00.WAV","Bufo bufo",18.6293333333333,20.48,"Amphibians","Biophony"
"s2lam077_231118_2023-11-25_09-50.WAV","sp6",38.7466666666667,39.3173333333333,"Amphibians","Biophony"
"s2lam032_231019_2023-10-19_18-20.WAV","sp6",31.4826666666667,32.0533333333333,"Amphibians","Biophony"
"s2lam023_231117_2023-11-17_23-00.WAV","sp6",13.1306666666667,14.1066666666667,"Amphibians","Biophony"
"s2lam003_230710_2023-07-12_01-00.WAV","sp6",26.4213333333333,26.6613333333333,"Amphibians","Biophony"
"s2lam136_231125_2023-11-26_23-00.WAV","sp6",53.424,54.4,"Amphibians","Biophony"
"s2lam052_230717_2023-07-19_16-40.WAV","sp6",43.4133333333333,43.68,"Amphibians","Biophony"
"s2lam080_220922_2022-09-24_11-00.WAV","sp6",30.24,30.5386666666667,"Amphibians","Biophony"
"s2lam087_231019_2023-10-24_21-00.WAV","sp6",37.984,38.5013333333333,"Amphibians","Biophony"
"s2lam045_220921_2022-09-25_08-40.flac","sp6",8.98666666666667,9.35466666666667,"Amphibians","Biophony"
"s2lam063_230807_2023-08-09_14-30.WAV","sp6",47.2853333333333,47.5893333333333,"Amphibians","Biophony"
"s2lam040_231011_2023-10-13_14-00.WAV","sp6",47.1413333333333,47.408,"Amphibians","Biophony"
"s2lam046_220920_2022-10-02_06-30.WAV","sp6",58.4106666666667,58.7786666666667,"Amphibians","Biophony"
"s2lam116_231124_2023-11-25_18-00.WAV","Bufo bufo",53.4453333333333,55.296,"Amphibians","Biophony"
"s2lam046_220920_2022-09-26_14-40.WAV","sp6",54.064,54.432,"Amphibians","Biophony"
"s2lam116_231124_2023-11-27_06-00.WAV","Bufo bufo",53.1786666666667,55.0293333333333,"Amphibians","Biophony"
"s2lam099_220922_2022-09-27_08-50.WAV","sp6",18,18.1173333333333,"Amphibians","Biophony"
"s2lam001_231001_2023-10-01_21-30.WAV","sp6",54.0586666666667,55.0346666666667,"Amphibians","Biophony"
"s2lam091_220920_2022-09-22_15-00.WAV","sp6",18.5866666666667,18.704,"Amphibians","Biophony"
"s2lam116_231124_2023-11-25_04-50.WAV","Bufo bufo",54.96,56.8106666666667,"Amphibians","Biophony"
"s2lam040_231117_2023-11-18_04-40.WAV","sp6",23.5786666666667,24.176,"Amphibians","Biophony"
"s2lam116_231124_2023-11-25_20-20.WAV","Bufo bufo",57.7653333333333,59.616,"Amphibians","Biophony"
"s2lam015_230710_2023-07-13_15-20.WAV","sp6",7.54666666666667,7.78133333333333,"Amphibians","Biophony"
"s2lam116_231124_2023-11-27_06-30.WAV","Bufo bufo",10.0853333333333,11.936,"Amphibians","Biophony"
"s2lam088_231011_2023-10-15_06-30.WAV","sp6",55.2746666666667,55.872,"Amphibians","Biophony"
"s2lam150_231122_2023-11-26_17-40.WAV","Bufo bufo",50.496,52.3466666666667,"Amphibians","Biophony"
"s2lam080_220922_2022-10-02_15-40.WAV","sp6",13.3653333333333,13.664,"Amphibians","Biophony"
"s2lam047_230807_2023-08-13_14-50.WAV","sp6",7.024,7.81866666666667,"Amphibians","Biophony"
"s2lam107_231130_2023-12-01_04-40.WAV","sp6",26.4533333333333,27.2586666666667,"Amphibians","Biophony"
"s2lam044_230809_2023-08-11_12-10.WAV","sp6",14.9866666666667,15.2906666666667,"Amphibians","Biophony"
"s2lam017_230710_2023-07-14_07-00.WAV","sp6",45.1946666666667,45.4293333333333,"Amphibians","Biophony"
"s2lam046_220920_2022-10-04_06-50.WAV","sp6",9.536,9.904,"Amphibians","Biophony"
"s2lam017_230710_2023-07-11_16-00.WAV","sp6",41.0293333333333,41.264,"Amphibians","Biophony"
"s2lam150_231122_2023-11-25_01-20.WAV","Bufo bufo",54.5546666666667,56.4053333333333,"Amphibians","Biophony"
"s2lam006_230705_2023-07-06_23-50.WAV","sp6",19.1573333333333,19.3973333333333,"Amphibians","Biophony"
"s2lam045_230808_2023-08-15_09-00.WAV","sp6",30.192,30.6026666666667,"Amphibians","Biophony"
"s2lam150_231122_2023-11-25_00-50.WAV","Bufo bufo",54.32,56.1706666666667,"Amphibians","Biophony"
"s2lam045_220921_2022-09-23_11-40.flac","sp6",58.896,59.264,"Amphibians","Biophony"
"s2lam046_220920_2022-09-23_13-50.WAV","sp6",51.4613333333333,51.8293333333333,"Amphibians","Biophony"
"s2lam003_230710_2023-07-10_15-20.WAV","sp6",54.0906666666667,54.3306666666667,"Amphibians","Biophony"
"s2lam032_231019_2023-10-25_06-50.WAV","sp6",25.3066666666667,25.824,"Amphibians","Biophony"
"s2lam107_231110_2023-11-10_09-10.WAV","sp6",15.9146666666667,16.512,"Amphibians","Biophony"
"s2lam123_231117_2023-11-20_01-10.WAV","sp6",35.5626666666667,36.3573333333333,"Amphibians","Biophony"
"s2lam099_220922_2022-09-28_16-20.WAV","sp6",30.4053333333333,30.5226666666667,"Amphibians","Biophony"
"s2lam022_230726_2023-07-30_02-00.WAV","sp6",26.272,26.5386666666667,"Amphibians","Biophony"
"s2lam099_220922_2022-09-24_12-20.WAV","sp6",19.5573333333333,19.6746666666667,"Amphibians","Biophony"
"s2lam049_230519_2023-05-22_11-40.WAV","sp6",18.2666666666667,18.3466666666667,"Amphibians","Biophony"
"s2lam154_231123_2023-11-27_03-20.WAV","Bufo bufo",16.448,18.2986666666667,"Amphibians","Biophony"
"s2lam041_230617_2023-06-20_17-30.WAV","sp6",18.7306666666667,18.9706666666667,"Amphibians","Biophony"
"s2lam001_231117_2023-11-18_13-40.WAV","sp6",30.2453333333333,30.7626666666667,"Amphibians","Biophony"
"s2lam073_231020_2023-10-23_05-50.WAV","sp6",0.981333333333333,1.78666666666667,"Amphibians","Biophony"
"s2lam060_220920_2022-09-25_06-20.WAV","sp6",9.97333333333333,10.3413333333333,"Amphibians","Biophony"
"s2lam047_230807_2023-08-08_07-50.WAV","sp6",11.216,11.52,"Amphibians","Biophony"
"s2lam001_230725_2023-07-29_21-10.WAV","sp6",11.84,12.08,"Amphibians","Biophony"
"s2lam116_231124_2023-11-25_23-10.WAV","Bufo bufo",56.9866666666667,58.8373333333333,"Amphibians","Biophony"
